freq_Hz,anechoic_dB,inroom_dB,level_corr_dB,post_dsp_dB,room_gain_dB,room_hf_abs_dB,room_tf_dB,harman_target_dB,dsp_correction_dB,dsp_correction_smoothed_dB,woofer_dB,mid_dB,tweeter_dB
42.63,-6.0517,2.9483,2.9483,2.9670,9.0000,-0.0000,9.0000,2.9619,0.0136,0.0187,-6.0606,-65.8007,-172.1944
42.77,-6.0388,2.9612,2.9612,2.9638,9.0000,-0.0000,9.0000,2.9587,-0.0026,0.0025,-6.0478,-65.6834,-172.0726
42.92,-6.0260,2.9740,2.9740,2.9605,9.0000,-0.0000,9.0000,2.9554,-0.0186,-0.0135,-6.0351,-65.5662,-171.9509
43.08,-6.0133,2.9867,2.9867,2.9572,9.0000,-0.0000,9.0000,2.9522,-0.0345,-0.0295,-6.0226,-65.4490,-171.8292
43.23,-6.0008,2.9992,2.9992,2.9539,9.0000,-0.0000,9.0000,2.9490,-0.0503,-0.0454,-6.0101,-65.3318,-171.7075
43.38,-5.9883,3.0117,3.0117,2.9506,9.0000,-0.0000,9.0000,2.9457,-0.0660,-0.0611,-5.9978,-65.2146,-171.5858
43.53,-5.9760,3.0240,3.0240,2.9472,9.0000,-0.0000,9.0000,2.9424,-0.0815,-0.0768,-5.9856,-65.0975,-171.4641
43.68,-5.9638,3.0362,3.0362,2.9439,9.0000,-0.0000,9.0000,2.9391,-0.0970,-0.0923,-5.9736,-64.9803,-171.3423
43.84,-5.9518,3.0482,3.0482,2.9405,9.0000,-0.0000,9.0000,2.9358,-0.1124,-0.1077,-5.9616,-64.8632,-171.2206
43.99,-5.9398,3.0602,3.0602,2.9372,9.0000,-0.0000,9.0000,2.9325,-0.1277,-0.1230,-5.9498,-64.7460,-171.0989
44.14,-5.9280,3.0720,3.0720,2.9338,9.0000,-0.0000,9.0000,2.9292,-0.1429,-0.1383,-5.9380,-64.6289,-170.9772
44.30,-5.9162,3.0838,3.0838,2.9304,9.0000,-0.0000,9.0000,2.9258,-0.1580,-0.1534,-5.9264,-64.5118,-170.8555
44.46,-5.9046,3.0954,3.0954,2.9270,9.0000,-0.0000,9.0000,2.9224,-0.1729,-0.1684,-5.9150,-64.3947,-170.7338
44.61,-5.8931,3.1069,3.1069,2.9236,9.0000,-0.0000,9.0000,2.9191,-0.1878,-0.1833,-5.9036,-64.2776,-170.6120
44.77,-5.8817,3.1183,3.1183,2.9201,9.0000,-0.0000,9.0000,2.9157,-0.2026,-0.1981,-5.8923,-64.1605,-170.4903
44.92,-5.8704,3.1296,3.1296,2.9167,9.0000,-0.0000,9.0000,2.9122,-0.2173,-0.2129,-5.8811,-64.0536,-170.3686
45.08,-5.8593,3.1407,3.1407,2.9132,9.0000,-0.0000,9.0000,2.9088,-0.2319,-0.2275,-5.8701,-64.0012,-170.2469
45.24,-5.8483,3.1517,3.1517,2.9096,9.0000,-0.0000,9.0000,2.9054,-0.2463,-0.2421,-5.8591,-63.9490,-170.1252
45.40,-5.8374,3.1626,3.1626,2.9060,9.0000,-0.0000,9.0000,2.9019,-0.2607,-0.2565,-5.8483,-63.8970,-170.0035
45.56,-5.8267,3.1733,3.1733,2.9025,9.0000,-0.0000,9.0000,2.8984,-0.2749,-0.2709,-5.8376,-63.8453,-169.8817
45.72,-5.8160,3.1840,3.1840,2.8989,9.0000,-0.0000,9.0000,2.8949,-0.2891,-0.2852,-5.8269,-63.7938,-169.7600
45.88,-5.8054,3.1946,3.1946,2.8952,9.0000,-0.0000,9.0000,2.8914,-0.3032,-0.2994,-5.8164,-63.7425,-169.6383
46.04,-5.7949,3.2051,3.2051,2.8916,9.0000,-0.0000,9.0000,2.8879,-0.3172,-0.3135,-5.8060,-63.6915,-169.5166
46.20,-5.7845,3.2155,3.2155,2.8879,9.0000,-0.0000,9.0000,2.8843,-0.3312,-0.3276,-5.7956,-63.6407,-169.3949
46.36,-5.7742,3.2258,3.2258,2.8842,9.0000,-0.0000,9.0000,2.8808,-0.3450,-0.3415,-5.7854,-63.5902,-169.2732
46.53,-5.7640,3.2360,3.2360,2.8805,9.0000,-0.0000,9.0000,2.8772,-0.3588,-0.3554,-5.7753,-63.5399,-169.1514
46.69,-5.7539,3.2461,3.2461,2.8768,9.0000,-0.0000,9.0000,2.8736,-0.3725,-0.3693,-5.7652,-63.4899,-169.0297
46.85,-5.7439,3.2561,3.2561,2.8730,9.0000,-0.0000,9.0000,2.8700,-0.3861,-0.3830,-5.7553,-63.4401,-168.9080
47.02,-5.7340,3.2660,3.2660,2.8693,9.0000,-0.0000,9.0000,2.8663,-0.3996,-0.3967,-5.7454,-63.3906,-168.7863
47.18,-5.7242,3.2758,3.2758,2.8655,9.0000,-0.0000,9.0000,2.8627,-0.4131,-0.4103,-5.7356,-63.3413,-168.6646
47.35,-5.7145,3.2855,3.2855,2.8617,9.0000,-0.0000,9.0000,2.8590,-0.4265,-0.4238,-5.7260,-63.2923,-168.5429
47.51,-5.7048,3.2952,3.2952,2.8579,9.0000,-0.0000,9.0000,2.8554,-0.4398,-0.4373,-5.7164,-63.2435,-168.4212
47.68,-5.6952,3.3048,3.3048,2.8541,9.0000,-0.0000,9.0000,2.8517,-0.4532,-0.4507,-5.7069,-63.1132,-168.2994
47.85,-5.6855,3.3145,3.3145,2.8504,9.0000,-0.0000,9.0000,2.8480,-0.4665,-0.4640,-5.6975,-62.9424,-168.1777
48.02,-5.6760,3.3240,3.3240,2.8467,9.0000,-0.0000,9.0000,2.8442,-0.4798,-0.4773,-5.6881,-62.7714,-168.0560
48.19,-5.6665,3.3335,3.3335,2.8429,9.0000,-0.0000,9.0000,2.8405,-0.4930,-0.4906,-5.6789,-62.6003,-167.9343
48.35,-5.6571,3.3429,3.3429,2.8391,9.0000,-0.0000,9.0000,2.8367,-0.5061,-0.5037,-5.6697,-62.4289,-167.8126
48.52,-5.6478,3.3522,3.3522,2.8353,9.0000,-0.0000,9.0000,2.8330,-0.5192,-0.5168,-5.6607,-62.2574,-167.6909
48.69,-5.6386,3.3614,3.3614,2.8315,9.0000,-0.0000,9.0000,2.8292,-0.5323,-0.5299,-5.6517,-62.0857,-167.5691
48.87,-5.6294,3.3706,3.3706,2.8277,9.0000,-0.0000,9.0000,2.8254,-0.5452,-0.5429,-5.6427,-61.9139,-167.4474
49.04,-5.6203,3.3797,3.3797,2.8238,9.0000,-0.0000,9.0000,2.8215,-0.5582,-0.5559,-5.6339,-61.7418,-167.3257
49.21,-5.6113,3.3887,3.3887,2.8199,9.0000,-0.0000,9.0000,2.8177,-0.5710,-0.5688,-5.6251,-61.5696,-167.2040
49.38,-5.6023,3.3977,3.3977,2.8160,9.0000,-0.0000,9.0000,2.8138,-0.5838,-0.5817,-5.6165,-61.3972,-167.0823
49.55,-5.5935,3.4065,3.4065,2.8120,9.0000,-0.0000,9.0000,2.8100,-0.5966,-0.5945,-5.6078,-61.2246,-166.9606
49.73,-5.5847,3.4153,3.4153,2.8080,9.0000,-0.0000,9.0000,2.8061,-0.6093,-0.6073,-5.5993,-61.0518,-166.8388
49.90,-5.5759,3.4241,3.4241,2.8040,9.0000,-0.0000,9.0000,2.8022,-0.6219,-0.6201,-5.5908,-60.8788,-166.7171
50.08,-5.5672,3.4328,3.4328,2.8000,9.0000,-0.0000,9.0000,2.7982,-0.6345,-0.6328,-5.5824,-60.7057,-166.5954
50.25,-5.5586,3.4414,3.4414,2.7960,9.0000,-0.0000,9.0000,2.7943,-0.6471,-0.6454,-5.5741,-60.5324,-166.4737
50.43,-5.5501,3.4499,3.4499,2.7919,9.0000,-0.0000,9.0000,2.7903,-0.6596,-0.6581,-5.5659,-60.3490,-166.3520
50.61,-5.5415,3.4585,3.4585,2.7879,9.0000,-0.0000,9.0000,2.7864,-0.6722,-0.6706,-5.5577,-60.1188,-166.2303
50.79,-5.5329,3.4671,3.4671,2.7839,9.0000,-0.0000,9.0000,2.7824,-0.6847,-0.6832,-5.5496,-59.8882,-166.1085
50.96,-5.5244,3.4756,3.4756,2.7798,9.0000,-0.0000,9.0000,2.7784,-0.6972,-0.6957,-5.5415,-59.6572,-165.9868
51.14,-5.5160,3.4840,3.4840,2.7758,9.0000,-0.0000,9.0000,2.7744,-0.7096,-0.7082,-5.5335,-59.4258,-165.8651
51.32,-5.5076,3.4924,3.4924,2.7717,9.0000,-0.0000,9.0000,2.7703,-0.7220,-0.7206,-5.5256,-59.1940,-165.7434
51.50,-5.4993,3.5007,3.5007,2.7676,9.0000,-0.0000,9.0000,2.7663,-0.7344,-0.7331,-5.5178,-58.9619,-165.6217
51.68,-5.4910,3.5090,3.5090,2.7635,9.0000,-0.0000,9.0000,2.7622,-0.7468,-0.7455,-5.5100,-58.7293,-165.5000
51.86,-5.4828,3.5172,3.5172,2.7594,9.0000,-0.0000,9.0000,2.7581,-0.7591,-0.7578,-5.5023,-58.4964,-165.3782
52.05,-5.4746,3.5254,3.5254,2.7552,9.0000,-0.0000,9.0000,2.7540,-0.7714,-0.7701,-5.4946,-58.2630,-165.2565
52.23,-5.4665,3.5335,3.5335,2.7510,9.0000,-0.0000,9.0000,2.7499,-0.7836,-0.7824,-5.4870,-58.0293,-165.1348
52.41,-5.4584,3.5416,3.5416,2.7469,9.0000,-0.0000,9.0000,2.7457,-0.7958,-0.7947,-5.4794,-57.7951,-165.0131
52.60,-5.4504,3.5496,3.5496,2.7426,9.0000,-0.0000,9.0000,2.7416,-0.8080,-0.8070,-5.4719,-57.5606,-164.8914
52.78,-5.4424,3.5576,3.5576,2.7384,9.0000,-0.0000,9.0000,2.7374,-0.8202,-0.8192,-5.4645,-57.3256,-164.7697
52.97,-5.4344,3.5656,3.5656,2.7342,9.0000,-0.0000,9.0000,2.7332,-0.8324,-0.8314,-5.4571,-57.0903,-164.6480
53.15,-5.4265,3.5735,3.5735,2.7299,9.0000,-0.0000,9.0000,2.7290,-0.8445,-0.8436,-5.4498,-56.8545,-164.5262
53.34,-5.4186,3.5814,3.5814,2.7256,9.0000,-0.0000,9.0000,2.7248,-0.8566,-0.8558,-5.4426,-56.6184,-164.4045
53.53,-5.4107,3.5893,3.5893,2.7213,9.0000,-0.0000,9.0000,2.7206,-0.8687,-0.8680,-5.4353,-56.3781,-164.2828
53.71,-5.4029,3.5971,3.5971,2.7170,9.0000,-0.0000,9.0000,2.7163,-0.8808,-0.8801,-5.4282,-56.1361,-164.1611
53.90,-5.3951,3.6049,3.6049,2.7127,9.0000,-0.0000,9.0000,2.7120,-0.8929,-0.8922,-5.4211,-55.8936,-164.0394
54.09,-5.3873,3.6127,3.6127,2.7083,9.0000,-0.0000,9.0000,2.7078,-0.9049,-0.9043,-5.4140,-55.6507,-163.9177
54.28,-5.3796,3.6204,3.6204,2.7040,9.0000,-0.0000,9.0000,2.7035,-0.9170,-0.9164,-5.4070,-55.4074,-163.7959
54.47,-5.3719,3.6281,3.6281,2.6997,9.0000,-0.0000,9.0000,2.6991,-0.9290,-0.9285,-5.4000,-55.1637,-163.6742
54.66,-5.3642,3.6358,3.6358,2.6953,9.0000,-0.0000,9.0000,2.6948,-0.9410,-0.9405,-5.3931,-54.9195,-163.5525
54.85,-5.3565,3.6435,3.6435,2.6910,9.0000,-0.0000,9.0000,2.6904,-0.9530,-0.9525,-5.3863,-54.6749,-163.4308
55.05,-5.3489,3.6511,3.6511,2.6866,9.0000,-0.0000,9.0000,2.6861,-0.9651,-0.9645,-5.3795,-54.4298,-163.3091
55.24,-5.3412,3.6588,3.6588,2.6823,9.0000,-0.0000,9.0000,2.6817,-0.9771,-0.9765,-5.3727,-54.1843,-163.1874
55.43,-5.3336,3.6664,3.6664,2.6779,9.0000,-0.0000,9.0000,2.6773,-0.9891,-0.9885,-5.3660,-53.9383,-163.0656
55.63,-5.3261,3.6739,3.6739,2.6735,9.0000,-0.0000,9.0000,2.6729,-1.0011,-1.0004,-5.3593,-53.6920,-162.9439
55.82,-5.3185,3.6815,3.6815,2.6692,9.0000,-0.0000,9.0000,2.6684,-1.0131,-1.0123,-5.3526,-53.4451,-162.8222
56.02,-5.3109,3.6891,3.6891,2.6648,9.0000,-0.0000,9.0000,2.6640,-1.0251,-1.0243,-5.3460,-53.1979,-162.7005
56.22,-5.3034,3.6966,3.6966,2.6604,9.0000,-0.0000,9.0000,2.6595,-1.0371,-1.0362,-5.3395,-52.9501,-162.5788
56.41,-5.2959,3.7041,3.7041,2.6560,9.0000,-0.0000,9.0000,2.6550,-1.0491,-1.0481,-5.3330,-52.7020,-162.4571
56.61,-5.2884,3.7116,3.7116,2.6516,9.0000,-0.0000,9.0000,2.6505,-1.0610,-1.0600,-5.3265,-52.4658,-162.3354
56.81,-5.2812,3.7188,3.7188,2.6469,9.0000,-0.0000,9.0000,2.6460,-1.0728,-1.0719,-5.3201,-52.2766,-162.2136
57.01,-5.2740,3.7260,3.7260,2.6423,9.0000,-0.0000,9.0000,2.6415,-1.0845,-1.0837,-5.3137,-52.0872,-162.0919
57.21,-5.2668,3.7332,3.7332,2.6377,9.0000,-0.0000,9.0000,2.6369,-1.0963,-1.0956,-5.3073,-51.8976,-161.9702
57.41,-5.2596,3.7404,3.7404,2.6330,9.0000,-0.0000,9.0000,2.6324,-1.1080,-1.1074,-5.3010,-51.7077,-161.8485
57.61,-5.2524,3.7476,3.7476,2.6284,9.0000,-0.0000,9.0000,2.6278,-1.1198,-1.1192,-5.2947,-51.5176,-161.7268
57.81,-5.2453,3.7547,3.7547,2.6237,9.0000,-0.0000,9.0000,2.6232,-1.1315,-1.1310,-5.2885,-51.3272,-161.6051
58.02,-5.2381,3.7619,3.7619,2.6191,9.0000,-0.0000,9.0000,2.6186,-1.1433,-1.1428,-5.2823,-51.1366,-161.4833
58.22,-5.2310,3.7690,3.7690,2.6145,9.0000,-0.0000,9.0000,2.6140,-1.1550,-1.1545,-5.2761,-50.9457,-161.3616
58.42,-5.2239,3.7761,3.7761,2.6098,9.0000,-0.0000,9.0000,2.6093,-1.1668,-1.1663,-5.2700,-50.7546,-161.2399
58.63,-5.2168,3.7832,3.7832,2.6052,9.0000,-0.0000,9.0000,2.6047,-1.1785,-1.1780,-5.2639,-50.5632,-161.1182
58.84,-5.2097,3.7903,3.7903,2.6006,9.0000,-0.0000,9.0000,2.6000,-1.1903,-1.1897,-5.2578,-50.3716,-160.9965
59.04,-5.2026,3.7974,3.7974,2.5960,9.0000,-0.0000,9.0000,2.5953,-1.2021,-1.2014,-5.2517,-50.1797,-160.8748
59.25,-5.1956,3.8044,3.8044,2.5914,9.0000,-0.0000,9.0000,2.5906,-1.2138,-1.2130,-5.2457,-49.9876,-160.7531
59.46,-5.1885,3.8115,3.8115,2.5868,9.0000,-0.0000,9.0000,2.5859,-1.2256,-1.2247,-5.2398,-49.7952,-160.6313
59.67,-5.1814,3.8186,3.8186,2.5822,9.0000,-0.0000,9.0000,2.5811,-1.2374,-1.2363,-5.2338,-49.6026,-160.5096
59.88,-5.1744,3.8256,3.8256,2.5777,9.0000,-0.0000,9.0000,2.5764,-1.2493,-1.2479,-5.2279,-49.4097,-160.3879
60.09,-5.1676,3.8324,3.8324,2.5728,9.0000,-0.0000,9.0000,2.5716,-1.2608,-1.2596,-5.2220,-49.2630,-160.2662
60.30,-5.1610,3.8390,3.8390,2.5679,9.0000,-0.0000,9.0000,2.5668,-1.2722,-1.2712,-5.2161,-49.1327,-160.1445
60.51,-5.1543,3.8457,3.8457,2.5629,9.0000,-0.0000,9.0000,2.5620,-1.2837,-1.2827,-5.2103,-49.0024,-160.0228
60.72,-5.1477,3.8523,3.8523,2.5580,9.0000,-0.0000,9.0000,2.5572,-1.2951,-1.2943,-5.2045,-48.8720,-159.9010
60.93,-5.1411,3.8589,3.8589,2.5530,9.0000,-0.0000,9.0000,2.5524,-1.3065,-1.3058,-5.1987,-48.7417,-159.7793
61.15,-5.1345,3.8655,3.8655,2.5481,9.0000,-0.0000,9.0000,2.5475,-1.3180,-1.3174,-5.1929,-48.6112,-159.6576
61.36,-5.1279,3.8721,3.8721,2.5431,9.0000,-0.0000,9.0000,2.5426,-1.3294,-1.3289,-5.1872,-48.4808,-159.5359
61.58,-5.1214,3.8786,3.8786,2.5382,9.0000,-0.0000,9.0000,2.5378,-1.3409,-1.3404,-5.1815,-48.3503,-159.4142
61.79,-5.1148,3.8852,3.8852,2.5332,9.0000,-0.0000,9.0000,2.5329,-1.3523,-1.3519,-5.1758,-48.2197,-159.2925
62.01,-5.1083,3.8917,3.8917,2.5283,9.0000,-0.0000,9.0000,2.5279,-1.3638,-1.3634,-5.1701,-48.0892,-159.1708
62.23,-5.1018,3.8982,3.8982,2.5234,9.0000,-0.0000,9.0000,2.5230,-1.3752,-1.3749,-5.1645,-47.9586,-159.0490
62.45,-5.0952,3.9048,3.9048,2.5184,9.0000,-0.0000,9.0000,2.5181,-1.3867,-1.3864,-5.1589,-47.8279,-158.9273
62.66,-5.0887,3.9113,3.9113,2.5135,9.0000,-0.0000,9.0000,2.5131,-1.3982,-1.3978,-5.1533,-47.6972,-158.8056
62.88,-5.0822,3.9178,3.9178,2.5086,9.0000,-0.0000,9.0000,2.5081,-1.4097,-1.4092,-5.1477,-47.5665,-158.6839
63.11,-5.0757,3.9243,3.9243,2.5036,9.0000,-0.0000,9.0000,2.5032,-1.4211,-1.4207,-5.1421,-47.4357,-158.5622
63.33,-5.0692,3.9308,3.9308,2.4987,9.0000,-0.0000,9.0000,2.4982,-1.4326,-1.4321,-5.1366,-47.3049,-158.4405
63.55,-5.0628,3.9372,3.9372,2.4938,9.0000,-0.0000,9.0000,2.4931,-1.4441,-1.4435,-5.1311,-47.1807,-158.3187
63.77,-5.0565,3.9435,3.9435,2.4886,9.0000,-0.0000,9.0000,2.4881,-1.4554,-1.4549,-5.1256,-47.0798,-158.1970
64.00,-5.0503,3.9497,3.9497,2.4834,9.0000,-0.0000,9.0000,2.4831,-1.4667,-1.4663,-5.1201,-46.9789,-158.0753
64.22,-5.0440,3.9560,3.9560,2.4783,9.0000,-0.0000,9.0000,2.4780,-1.4780,-1.4777,-5.1146,-46.8780,-157.9536
64.45,-5.0378,3.9622,3.9622,2.4735,9.0000,-0.0000,9.0000,2.4729,-1.4893,-1.4887,-5.1092,-46.7773,-157.8319
64.67,-5.0316,3.9684,3.9684,2.4697,9.0000,-0.0000,9.0000,2.4678,-1.5006,-1.4987,-5.1038,-46.6766,-157.7102
64.90,-5.0254,3.9746,3.9746,2.4668,9.0000,-0.0000,9.0000,2.4627,-1.5119,-1.5078,-5.0984,-46.5759,-157.5885
65.13,-5.0192,3.9808,3.9808,2.4647,9.0000,-0.0000,9.0000,2.4576,-1.5232,-1.5161,-5.0930,-46.4754,-157.4667
65.36,-5.0130,3.9870,3.9870,2.4636,9.0000,-0.0000,9.0000,2.4525,-1.5345,-1.5234,-5.0876,-46.3749,-157.3450
65.58,-5.0068,3.9932,3.9932,2.4634,9.0000,-0.0000,9.0000,2.4473,-1.5459,-1.5298,-5.0822,-46.2744,-157.2233
65.82,-5.0006,3.9994,3.9994,2.4641,9.0000,-0.0000,9.0000,2.4422,-1.5572,-1.5353,-5.0769,-46.1741,-157.1016
66.05,-4.9945,4.0055,4.0055,2.4657,9.0000,-0.0000,9.0000,2.4370,-1.5686,-1.5399,-5.0715,-46.0738,-156.9799
66.28,-4.9883,4.0117,4.0117,2.4682,9.0000,-0.0000,9.0000,2.4318,-1.5799,-1.5435,-5.0662,-45.9736,-156.8582
66.51,-4.9821,4.0179,4.0179,2.4716,9.0000,-0.0000,9.0000,2.4266,-1.5913,-1.5463,-5.0609,-45.8734,-156.7364
66.74,-4.9760,4.0240,4.0240,2.4759,9.0000,-0.0000,9.0000,2.4214,-1.6027,-1.5482,-5.0556,-45.7733,-156.6147
66.98,-4.9698,4.0302,4.0302,2.4811,9.0000,-0.0000,9.0000,2.4161,-1.6141,-1.5491,-5.0503,-45.6733,-156.4930
67.21,-4.9636,4.0364,4.0364,2.4872,9.0000,-0.0000,9.0000,2.4109,-1.6255,-1.5492,-5.0450,-45.5734,-156.3713
67.45,-4.9574,4.0426,4.0426,2.4943,9.0000,-0.0000,9.0000,2.4056,-1.6370,-1.5483,-5.0397,-45.4590,-156.2496
67.69,-4.9510,4.0490,4.0490,2.5024,9.0000,-0.0000,9.0000,2.4003,-1.6487,-1.5466,-5.0345,-45.3400,-156.1279
67.92,-4.9447,4.0553,4.0553,2.5114,9.0000,-0.0000,9.0000,2.3950,-1.6603,-1.5440,-5.0292,-45.2210,-156.0062
68.16,-4.9383,4.0464,4.0464,2.5059,8.9847,-0.0000,8.9847,2.3897,-1.6567,-1.5405,-5.0240,-45.1020,-155.8844
68.40,-4.9320,4.0224,4.0224,2.4863,8.9544,-0.0000,8.9544,2.3844,-1.6380,-1.5361,-5.0188,-44.9830,-155.7627
68.64,-4.9256,3.9985,3.9985,2.4675,8.9241,-0.0000,8.9241,2.3791,-1.6194,-1.5309,-5.0135,-44.8640,-155.6410
68.88,-4.9192,3.9745,3.9745,2.4497,8.8937,-0.0000,8.8937,2.3737,-1.6008,-1.5248,-5.0083,-44.7450,-155.5193
69.12,-4.9129,3.9505,3.9505,2.4327,8.8634,-0.0000,8.8634,2.3684,-1.5822,-1.5179,-5.0031,-44.6260,-155.3976
69.37,-4.9065,3.9266,3.9266,2.4165,8.8331,-0.0000,8.8331,2.3630,-1.5636,-1.5100,-4.9979,-44.5070,-155.2759
69.61,-4.9001,3.9027,3.9027,2.4013,8.8028,-0.0000,8.8028,2.3576,-1.5450,-1.5014,-4.9927,-44.3881,-155.1542
69.85,-4.8937,3.8787,3.8787,2.3869,8.7724,-0.0000,8.7724,2.3522,-1.5265,-1.4918,-4.9876,-44.2691,-155.0324
70.10,-4.8873,3.8548,3.8548,2.3734,8.7421,-0.0000,8.7421,2.3468,-1.5080,-1.4814,-4.9824,-44.1501,-154.9107
70.34,-4.8809,3.8309,3.8309,2.3608,8.7118,-0.0000,8.7118,2.3414,-1.4895,-1.4701,-4.9772,-44.0312,-154.7890
70.59,-4.8745,3.8070,3.8070,2.3490,8.6815,-0.0000,8.6815,2.3359,-1.4711,-1.4580,-4.9720,-43.9122,-154.6673
70.84,-4.8680,3.7831,3.7831,2.3381,8.6511,-0.0000,8.6511,2.3305,-1.4526,-1.4450,-4.9669,-43.7932,-154.5456
71.09,-4.8616,3.7592,3.7592,2.3281,8.6208,-0.0000,8.6208,2.3250,-1.4342,-1.4311,-4.9617,-43.6743,-154.4239
71.34,-4.8549,3.7356,3.7356,2.3191,8.5905,-0.0000,8.5905,2.3196,-1.4160,-1.4164,-4.9566,-43.5393,-154.3022
71.59,-4.8477,3.7124,3.7124,2.3115,8.5602,-0.0000,8.5602,2.3141,-1.3984,-1.4009,-4.9514,-43.3609,-154.1804
71.84,-4.8405,3.6893,3.6893,2.3049,8.5298,-0.0000,8.5298,2.3086,-1.3807,-1.3845,-4.9463,-43.1823,-154.0587
72.09,-4.8333,3.6663,3.6663,2.2991,8.4995,-0.0000,8.4995,2.3031,-1.3632,-1.3672,-4.9411,-43.0036,-153.9370
72.34,-4.8260,3.6432,3.6432,2.2937,8.4692,-0.0000,8.4692,2.2975,-1.3457,-1.3495,-4.9360,-42.8246,-153.8153
72.60,-4.8186,3.6203,3.6203,2.2884,8.4389,-0.0000,8.4389,2.2920,-1.3283,-1.3319,-4.9309,-42.6454,-153.6936
72.85,-4.8112,3.5973,3.5973,2.2830,8.4085,-0.0000,8.4085,2.2865,-1.3109,-1.3143,-4.9258,-42.4660,-153.5719
73.11,-4.8038,3.5744,3.5744,2.2776,8.3782,-0.0000,8.3782,2.2809,-1.2935,-1.2968,-4.9206,-42.2865,-153.4502
73.37,-4.7963,3.5516,3.5516,2.2722,8.3479,-0.0000,8.3479,2.2753,-1.2763,-1.2794,-4.9155,-42.1067,-153.3284
73.62,-4.7888,3.5288,3.5288,2.2668,8.3176,-0.0000,8.3176,2.2697,-1.2591,-1.2620,-4.9104,-41.9266,-153.2067
73.88,-4.7812,3.5061,3.5061,2.2613,8.2872,-0.0000,8.2872,2.2641,-1.2419,-1.2447,-4.9052,-41.7464,-153.0850
74.14,-4.7735,3.4834,3.4834,2.2559,8.2569,-0.0000,8.2569,2.2585,-1.2248,-1.2275,-4.9001,-41.5660,-152.9633
74.40,-4.7659,3.4607,3.4607,2.2504,8.2266,-0.0000,8.2266,2.2529,-1.2078,-1.2104,-4.8950,-41.3853,-152.8416
74.66,-4.7581,3.4381,3.4381,2.2449,8.1963,-0.0000,8.1963,2.2473,-1.1909,-1.1933,-4.8899,-41.2045,-152.7199
74.92,-4.7503,3.4156,3.4156,2.2394,8.1659,-0.0000,8.1659,2.2416,-1.1740,-1.1763,-4.8848,-41.0234,-152.5982
75.19,-4.7425,3.3932,3.3932,2.2338,8.1356,-0.0000,8.1356,2.2360,-1.1572,-1.1593,-4.8796,-40.8421,-152.4764
75.45,-4.7345,3.3707,3.3707,2.2283,8.1053,-0.0000,8.1053,2.2303,-1.1404,-1.1425,-4.8745,-40.6606,-152.3547
75.72,-4.7268,3.3482,3.3482,2.2225,8.0750,-0.0000,8.0750,2.2247,-1.1236,-1.1257,-4.8694,-40.4904,-152.2330
75.98,-4.7190,3.3257,3.3257,2.2167,8.0446,-0.0000,8.0446,2.2190,-1.1067,-1.1090,-4.8643,-40.3235,-152.1113
76.25,-4.7111,3.3032,3.3032,2.2109,8.0143,-0.0000,8.0143,2.2133,-1.0899,-1.0923,-4.8591,-40.1564,-151.9896
76.52,-4.7032,3.2808,3.2808,2.2051,7.9840,-0.0000,7.9840,2.2076,-1.0732,-1.0756,-4.8540,-39.9891,-151.8679
76.78,-4.6953,3.2584,3.2584,2.1993,7.9537,-0.0000,7.9537,2.2018,-1.0565,-1.0590,-4.8489,-39.8216,-151.7462
77.05,-4.6873,3.2361,3.2361,2.1936,7.9233,-0.0000,7.9233,2.1961,-1.0399,-1.0425,-4.8437,-39.6540,-151.6244
77.32,-4.6792,3.2138,3.2138,2.1878,7.8930,-0.0000,7.8930,2.1904,-1.0234,-1.0260,-4.8386,-39.4862,-151.5027
77.60,-4.6711,3.1916,3.1916,2.1821,7.8627,-0.0000,7.8627,2.1846,-1.0070,-1.0096,-4.8335,-39.3182,-151.3810
77.87,-4.6629,3.1695,3.1695,2.1763,7.8324,-0.0000,7.8324,2.1789,-0.9906,-0.9932,-4.8283,-39.1501,-151.2593
78.14,-4.6546,3.1474,3.1474,2.1706,7.8020,-0.0000,7.8020,2.1731,-0.9743,-0.9768,-4.8232,-38.9818,-151.1376
78.41,-4.6463,3.1254,3.1254,2.1649,7.7717,-0.0000,7.7717,2.1673,-0.9581,-0.9605,-4.8180,-38.8134,-151.0159
78.69,-4.6379,3.1035,3.1035,2.1592,7.7414,-0.0000,7.7414,2.1615,-0.9419,-0.9443,-4.8129,-38.6447,-150.8942
78.97,-4.6295,3.0816,3.0816,2.1535,7.7111,-0.0000,7.7111,2.1557,-0.9258,-0.9281,-4.8077,-38.4759,-150.7725
79.24,-4.6210,3.0598,3.0598,2.1478,7.6807,-0.0000,7.6807,2.1499,-0.9098,-0.9119,-4.8025,-38.3070,-150.6507
79.52,-4.6124,3.0380,3.0380,2.1422,7.6504,-0.0000,7.6504,2.1441,-0.8939,-0.8959,-4.7974,-38.1378,-150.5290
79.80,-4.6037,3.0164,3.0164,2.1366,7.6201,-0.0000,7.6201,2.1383,-0.8781,-0.8798,-4.7922,-37.9685,-150.4073
80.08,-4.5951,2.9947,2.9947,2.1308,7.5898,-0.0000,7.5898,2.1325,-0.8622,-0.8638,-4.7870,-37.8048,-150.2856
80.36,-4.5867,2.9727,2.9727,2.1248,7.5594,-0.0000,7.5594,2.1266,-0.8461,-0.8479,-4.7818,-37.6553,-150.1639
