freq_Hz,woofer_mag_dB,woofer_phase_deg,mid_mag_dB,mid_phase_deg,tweeter_mag_dB,tweeter_phase_deg,sum_mag_dB,sum_phase_deg
2305.507,-94.9342,10.5585,-26.1489,272.8407,-0.4388,262.2822,-0.0069,-97.1991
2319.385,-95.1427,10.4952,-26.3472,272.2377,-0.4287,261.7425,-0.0067,-97.7535
2333.346,-95.3512,10.4322,-26.5458,271.6389,-0.4188,261.2067,-0.0065,-98.3037
2347.391,-95.5597,10.3696,-26.7446,271.0442,-0.4091,260.6745,-0.0063,-98.8498
2361.520,-95.7682,10.3074,-26.9436,270.4536,-0.3996,260.1462,-0.0061,-99.3917
2375.735,-95.9767,10.2456,-27.1429,269.8671,-0.3903,259.6215,-0.0059,-99.9295
2390.035,-96.1852,10.1841,-27.3423,269.2847,-0.3812,259.1005,-0.0057,-100.4633
2404.421,-96.3937,10.1230,-27.5419,268.7063,-0.3724,258.5833,-0.0055,-100.9930
2418.894,-96.6022,10.0623,-27.7418,268.1319,-0.3637,258.0696,-0.0053,-101.5188
2433.454,-96.8107,10.0019,-27.9418,267.5615,-0.3553,257.5596,-0.0051,-102.0406
2448.101,-97.0192,9.9419,-28.1421,266.9951,-0.3470,257.0531,-0.0050,-102.5585
2462.837,-97.2277,9.8823,-28.3425,266.4326,-0.3390,256.5503,-0.0048,-103.0724
2477.661,-97.4362,9.8230,-28.5431,265.8740,-0.3311,256.0510,-0.0046,-103.5826
2492.575,-97.6447,9.7641,-28.7439,265.3193,-0.3234,255.5552,-0.0045,-104.0889
2507.578,-97.8532,9.7056,-28.9449,264.7684,-0.3158,255.0629,-0.0043,-104.5914
2522.672,-98.0617,9.6474,-29.1460,264.2214,-0.3085,254.5741,-0.0042,-105.0901
2537.857,-98.2702,9.5895,-29.3473,263.6782,-0.3013,254.0887,-0.0040,-105.5851
2553.133,-98.4787,9.5320,-29.5488,263.1387,-0.2942,253.6067,-0.0039,-106.0765
2568.501,-98.6872,9.4748,-29.7504,262.6030,-0.2874,253.1282,-0.0038,-106.5641
2583.961,-98.8957,9.4180,-29.9522,262.0710,-0.2807,252.6530,-0.0037,-107.0481
2599.514,-99.1042,9.3615,-30.1542,261.5428,-0.2741,252.1812,-0.0035,-107.5286
2615.162,-99.3127,9.3054,-30.3563,261.0181,-0.2677,251.7127,-0.0034,-108.0054
2630.903,-99.5212,9.2496,-30.5585,260.4971,-0.2615,251.2475,-0.0033,-108.4787
2646.739,-99.7297,9.1942,-30.7609,259.9798,-0.2554,250.7856,-0.0032,-108.9485
2662.670,-99.9382,9.1390,-30.9634,259.4660,-0.2494,250.3270,-0.0031,-109.4149
2678.698,-100.1467,9.0842,-31.1661,258.9558,-0.2435,249.8716,-0.0030,-109.8777
2694.821,-100.3552,9.0298,-31.3689,258.4491,-0.2379,249.4193,-0.0029,-110.3372
2711.042,-100.5637,8.9756,-31.5719,257.9459,-0.2323,248.9703,-0.0028,-110.7933
2727.360,-100.7722,8.9218,-31.7749,257.4463,-0.2268,248.5245,-0.0027,-111.2460
2743.777,-100.9807,8.8683,-31.9781,256.9501,-0.2215,248.0817,-0.0026,-111.6953
2760.293,-101.1892,8.8152,-32.1814,256.4573,-0.2163,247.6421,-0.0025,-112.1414
2776.907,-101.3977,8.7623,-32.3848,255.9679,-0.2113,247.2056,-0.0024,-112.5842
2793.622,-101.6062,8.7098,-32.5884,255.4819,-0.2063,246.7721,-0.0023,-113.0237
2810.438,-101.8147,8.6576,-32.7921,254.9993,-0.2015,246.3417,-0.0023,-113.4601
2827.354,-102.0232,8.6057,-32.9958,254.5200,-0.1968,245.9143,-0.0022,-113.8932
2844.373,-102.2317,8.5541,-33.1997,254.0440,-0.1921,245.4899,-0.0021,-114.3232
2861.494,-102.4402,8.5028,-33.4037,253.5714,-0.1876,245.0685,-0.0020,-114.7500
2878.718,-102.6487,8.4519,-33.6078,253.1019,-0.1832,244.6501,-0.0020,-115.1737
2896.046,-102.8572,8.4012,-33.8120,252.6357,-0.1789,244.2345,-0.0019,-115.5944
2913.478,-103.0657,8.3508,-34.0163,252.1728,-0.1747,243.8219,-0.0018,-116.0120
2931.015,-103.2742,8.3008,-34.2207,251.7130,-0.1706,243.4122,-0.0018,-116.4266
2948.657,-103.4827,8.2510,-34.4252,251.2564,-0.1666,243.0053,-0.0017,-116.8381
2966.406,-103.6912,8.2016,-34.6298,250.8029,-0.1627,242.6013,-0.0017,-117.2467
2984.261,-103.8997,8.1524,-34.8345,250.3525,-0.1589,242.2001,-0.0016,-117.6523
3002.224,-104.1082,8.1036,-35.0392,249.9053,-0.1551,241.8017,-0.0015,-118.0550
3020.295,-104.3167,8.0550,-35.2441,249.4611,-0.1515,241.4061,-0.0015,-118.4548
3038.475,-104.5252,8.0067,-35.4490,249.0199,-0.1479,241.0132,-0.0014,-118.8518
3056.765,-104.7337,7.9587,-35.6540,248.5818,-0.1445,240.6230,-0.0014,-119.2458
3075.164,-104.9422,7.9111,-35.8592,248.1467,-0.1411,240.2356,-0.0013,-119.6371
3093.674,-105.1507,7.8636,-36.0643,247.7145,-0.1377,239.8509,-0.0013,-120.0255
3112.296,-105.3592,7.8165,-36.2696,247.2854,-0.1345,239.4688,-0.0013,-120.4112
3131.029,-105.5677,7.7697,-36.4749,246.8591,-0.1313,239.0894,-0.0012,-120.7941
3149.876,-105.7762,7.7231,-36.6803,246.4358,-0.1282,238.7127,-0.0012,-121.1743
3168.836,-105.9847,7.6768,-36.8858,246.0154,-0.1252,238.3385,-0.0011,-121.5517
3187.910,-106.1932,7.6308,-37.0914,245.5978,-0.1223,237.9669,-0.0011,-121.9265
3207.099,-106.4017,7.5851,-37.2970,245.1831,-0.1194,237.5979,-0.0011,-122.2986
3226.403,-106.6102,7.5397,-37.5027,244.7712,-0.1166,237.2315,-0.0010,-122.6681
3245.823,-106.8187,7.4945,-37.7084,244.3621,-0.1138,236.8676,-0.0010,-123.0349
3265.361,-107.0272,7.4496,-37.9143,243.9558,-0.1111,236.5062,-0.0009,-123.3992
3285.016,-107.2357,7.4050,-38.1201,243.5522,-0.1085,236.1472,-0.0009,-123.7609
3304.789,-107.4442,7.3606,-38.3261,243.1514,-0.1060,235.7908,-0.0009,-124.1200
3324.681,-107.6527,7.3165,-38.5321,242.7533,-0.1035,235.4368,-0.0009,-124.4766
3344.693,-107.8612,7.2727,-38.7382,242.3579,-0.1010,235.0853,-0.0008,-124.8307
3364.826,-108.0697,7.2291,-38.9443,241.9652,-0.0986,234.7361,-0.0008,-125.1823
3385.080,-108.2782,7.1858,-39.1504,241.5752,-0.0963,234.3894,-0.0008,-125.5314
3405.455,-108.4867,7.1427,-39.3567,241.1877,-0.0940,234.0450,-0.0007,-125.8781
3425.954,-108.6952,7.0999,-39.5630,240.8029,-0.0918,233.7030,-0.0007,-126.2224
3446.575,-108.9038,7.0574,-39.7693,240.4207,-0.0897,233.3633,-0.0007,-126.5642
3467.321,-109.1123,7.0151,-39.9757,240.0411,-0.0875,233.0260,-0.0007,-126.9037
3488.192,-109.3208,6.9731,-40.1821,239.6641,-0.0855,232.6910,-0.0006,-127.2408
3509.188,-109.5293,6.9313,-40.3886,239.2896,-0.0835,232.3582,-0.0006,-127.5755
3530.310,-109.7378,6.8898,-40.5951,238.9176,-0.0815,232.0278,-0.0006,-127.9079
3551.560,-109.9463,6.8485,-40.8017,238.5481,-0.0796,231.6995,-0.0006,-128.2380
3572.938,-110.1548,6.8075,-41.0083,238.1811,-0.0777,231.3735,-0.0006,-128.5659
3594.444,-110.3633,6.7667,-41.2150,237.8165,-0.0759,231.0498,-0.0005,-128.8914
3616.080,-110.5718,6.7262,-41.4217,237.4544,-0.0741,230.7282,-0.0005,-129.2147
3637.846,-110.7803,6.6859,-41.6285,237.0947,-0.0723,230.4088,-0.0005,-129.5358
3659.743,-110.9888,6.6459,-41.8353,236.7375,-0.0706,230.0916,-0.0005,-129.8546
3681.772,-111.1973,6.6061,-42.0421,236.3826,-0.0689,229.7765,-0.0005,-130.1712
3703.934,-111.4058,6.5665,-42.2490,236.0301,-0.0673,229.4636,-0.0005,-130.4857
3726.229,-111.6143,6.5272,-42.4559,235.6799,-0.0657,229.1528,-0.0004,-130.7980
3748.658,-111.8228,6.4881,-42.6628,235.3321,-0.0642,228.8441,-0.0004,-131.1082
3771.222,-112.0313,6.4492,-42.8698,234.9866,-0.0626,228.5374,-0.0004,-131.4162
3793.922,-112.2398,6.4106,-43.0768,234.6434,-0.0612,228.2329,-0.0004,-131.7221
3816.758,-112.4483,6.3722,-43.2839,234.3025,-0.0597,227.9304,-0.0004,-132.0260
3839.732,-112.6568,6.3340,-43.4910,233.9639,-0.0583,227.6299,-0.0004,-132.3277
3862.844,-112.8653,6.2961,-43.6981,233.6275,-0.0569,227.3314,-0.0004,-132.6274
3886.096,-113.0738,6.2584,-43.9053,233.2934,-0.0556,227.0350,-0.0003,-132.9251
3909.487,-113.2823,6.2209,-44.1125,232.9614,-0.0543,226.7405,-0.0003,-133.2207
3933.019,-113.4908,6.1836,-44.3197,232.6317,-0.0530,226.4481,-0.0003,-133.5143
3956.693,-113.6993,6.1466,-44.5269,232.3041,-0.0517,226.1575,-0.0003,-133.8059
3980.509,-113.9078,6.1098,-44.7342,231.9788,-0.0505,225.8690,-0.0003,-134.0956
4004.469,-114.1163,6.0732,-44.9415,231.6555,-0.0493,225.5823,-0.0003,-134.3833
4028.573,-114.3248,6.0368,-45.1488,231.3344,-0.0481,225.2976,-0.0003,-134.6690
4052.822,-114.5333,6.0007,-45.3562,231.0155,-0.0470,225.0148,-0.0003,-134.9528
4077.217,-114.7418,5.9647,-45.5636,230.6986,-0.0459,224.7339,-0.0003,-135.2347
4101.759,-114.9503,5.9290,-45.7710,230.3838,-0.0448,224.4548,-0.0003,-135.5147
4126.448,-115.1588,5.8935,-45.9785,230.0711,-0.0438,224.1776,-0.0002,-135.7928
4151.286,-115.3673,5.8582,-46.1859,229.7604,-0.0427,223.9022,-0.0002,-136.0690
4176.274,-115.5758,5.8231,-46.3934,229.4518,-0.0417,223.6287,-0.0002,-136.3434
4201.412,-115.7843,5.7883,-46.6009,229.1452,-0.0407,223.3570,-0.0002,-136.6159
4226.701,-115.9928,5.7536,-46.8085,228.8407,-0.0398,223.0871,-0.0002,-136.8866
4252.143,-116.2013,5.7191,-47.0160,228.5381,-0.0388,222.8190,-0.0002,-137.1555
4277.737,-116.4098,5.6849,-47.2236,228.2375,-0.0379,222.5526,-0.0002,-137.4226
4303.486,-116.6183,5.6509,-47.4312,227.9389,-0.0370,222.2880,-0.0002,-137.6879
4329.390,-116.8268,5.6170,-47.6389,227.6422,-0.0361,222.0252,-0.0002,-137.9515
4355.449,-117.0353,5.5834,-47.8465,227.3475,-0.0353,221.7641,-0.0002,-138.2133
4381.666,-117.2439,5.5500,-48.0542,227.0547,-0.0344,221.5047,-0.0002,-138.4733
4408.040,-117.4524,5.5167,-48.2619,226.7638,-0.0336,221.2471,-0.0002,-138.7316
4434.573,-117.6609,5.4837,-48.4696,226.4748,-0.0328,220.9911,-0.0002,-138.9882
4461.266,-117.8694,5.4509,-48.6773,226.1877,-0.0320,220.7368,-0.0002,-139.2431
4488.119,-118.0779,5.4182,-48.8850,225.9025,-0.0313,220.4842,-0.0001,-139.4963
4515.134,-118.2864,5.3858,-49.0928,225.6191,-0.0305,220.2333,-0.0001,-139.7478
4542.312,-118.4949,5.3535,-49.3006,225.3375,-0.0298,219.9840,-0.0001,-139.9976
4569.653,-118.7034,5.3215,-49.5084,225.0578,-0.0291,219.7364,-0.0001,-140.2458
4597.159,-118.9119,5.2896,-49.7162,224.7799,-0.0284,219.4903,-0.0001,-140.4924
4624.831,-119.1204,5.2579,-49.9240,224.5038,-0.0278,219.2459,-0.0001,-140.7373
4652.669,-119.3289,5.2265,-50.1319,224.2295,-0.0271,219.0031,-0.0001,-140.9806
4680.674,-119.5374,5.1952,-50.3397,223.9570,-0.0265,218.7618,-0.0001,-141.2223
4708.848,-119.7459,5.1641,-50.5476,223.6862,-0.0258,218.5222,-0.0001,-141.4625
4737.192,-119.9544,5.1331,-50.7555,223.4172,-0.0252,218.2841,-0.0001,-141.7010
4765.706,-120.1629,5.1024,-50.9634,223.1500,-0.0246,218.0476,-0.0001,-141.9380
4794.392,-120.3714,5.0719,-51.1713,222.8844,-0.0240,217.8126,-0.0001,-142.1734
4823.251,-120.5799,5.0415,-51.3792,222.6206,-0.0235,217.5791,-0.0001,-142.4073
4852.283,-120.7884,5.0113,-51.5872,222.3584,-0.0229,217.3471,-0.0001,-142.6396
4881.490,-120.9969,4.9813,-51.7952,222.0980,-0.0224,217.1167,-0.0001,-142.8705
4910.873,-121.2054,4.9515,-52.0031,221.8392,-0.0218,216.8878,-0.0001,-143.0998
4940.433,-121.4139,4.9218,-52.2111,221.5821,-0.0213,216.6603,-0.0001,-143.3276
4970.171,-121.6224,4.8924,-52.4191,221.3267,-0.0208,216.4343,-0.0001,-143.5540
5000.087,-121.8309,4.8631,-52.6271,221.0729,-0.0203,216.2098,-0.0001,-143.7788
5030.184,-122.0394,4.8340,-52.8351,220.8207,-0.0198,215.9868,-0.0001,-144.0022
5060.462,-122.2479,4.8050,-53.0432,220.5702,-0.0194,215.7651,-0.0001,-144.2241
5090.922,-122.4564,4.7763,-53.2512,220.3212,-0.0189,215.5450,-0.0001,-144.4446
5121.565,-122.6649,4.7477,-53.4593,220.0739,-0.0185,215.3262,-0.0001,-144.6637
5152.393,-122.8734,4.7192,-53.6673,219.8281,-0.0180,215.1088,-0.0001,-144.8814
5183.407,-123.0819,4.6910,-53.8754,219.5839,-0.0176,214.8929,-0.0001,-145.0976
5214.607,-123.2904,4.6629,-54.0835,219.3413,-0.0172,214.6784,-0.0001,-145.3124
5245.995,-123.4989,4.6350,-54.2916,219.1002,-0.0168,214.4652,-0.0001,-145.5259
5277.572,-123.7074,4.6072,-54.4997,218.8606,-0.0164,214.2534,-0.0001,-145.7379
5309.339,-123.9159,4.5797,-54.7078,218.6226,-0.0160,214.0430,-0.0001,-145.9486
5341.297,-124.1244,4.5523,-54.9159,218.3861,-0.0156,213.8339,-0.0001,-146.1579
5373.448,-124.3329,4.5250,-55.1241,218.1511,-0.0152,213.6261,-0.0001,-146.3659
5405.792,-124.5414,4.4979,-55.3322,217.9177,-0.0149,213.4197,-0.0001,-146.5726
5438.331,-124.7500,4.4710,-55.5404,217.6856,-0.0145,213.2147,-0.0000,-146.7779
5471.065,-124.9585,4.4442,-55.7485,217.4551,-0.0142,213.0109,-0.0000,-146.9818
5503.997,-125.1670,4.4176,-55.9567,217.2261,-0.0138,212.8084,-0.0000,-147.1845
5537.127,-125.3755,4.3912,-56.1649,216.9985,-0.0135,212.6073,-0.0000,-147.3859
5570.456,-125.5840,4.3649,-56.3730,216.7723,-0.0132,212.4074,-0.0000,-147.5860
5603.986,-125.7925,4.3388,-56.5812,216.5476,-0.0129,212.2088,-0.0000,-147.7847
5637.718,-126.0010,4.3128,-56.7894,216.3243,-0.0126,212.0115,-0.0000,-147.9823
5671.653,-126.2095,4.2870,-56.9976,216.1024,-0.0123,211.8154,-0.0000,-148.1785
5705.792,-126.4180,4.2613,-57.2059,215.8819,-0.0120,211.6206,-0.0000,-148.3735
5740.136,-126.6265,4.2358,-57.4141,215.6628,-0.0117,211.4270,-0.0000,-148.5673
5774.687,-126.8350,4.2104,-57.6223,215.4451,-0.0114,211.2347,-0.0000,-148.7598
5809.447,-127.0435,4.1852,-57.8305,215.2288,-0.0112,211.0436,-0.0000,-148.9510
5844.415,-127.2520,4.1602,-58.0388,215.0139,-0.0109,210.8537,-0.0000,-149.1411
5879.594,-127.4605,4.1353,-58.2470,214.8003,-0.0106,210.6650,-0.0000,-149.3299
5914.985,-127.6690,4.1105,-58.4553,214.5880,-0.0104,210.4775,-0.0000,-149.5176
5950.588,-127.8775,4.0859,-58.6635,214.3771,-0.0101,210.2912,-0.0000,-149.7040
5986.407,-128.0860,4.0615,-58.8718,214.1676,-0.0099,210.1061,-0.0000,-149.8893
6022.440,-128.2945,4.0372,-59.0800,213.9593,-0.0097,209.9222,-0.0000,-150.0734
6058.691,-128.5030,4.0130,-59.2883,213.7524,-0.0094,209.7394,-0.0000,-150.2563
6095.159,-128.7115,3.9890,-59.4966,213.5467,-0.0092,209.5578,-0.0000,-150.4380
6131.848,-128.9200,3.9651,-59.7049,213.3424,-0.0090,209.3773,-0.0000,-150.6186
6168.757,-129.1285,3.9414,-59.9132,213.1393,-0.0088,209.1980,-0.0000,-150.7980
6205.888,-129.3370,3.9178,-60.1215,212.9376,-0.0086,209.0198,-0.0000,-150.9763
6243.243,-129.5455,3.8943,-60.3298,212.7371,-0.0084,208.8427,-0.0000,-151.1535
6280.822,-129.7540,3.8710,-60.5381,212.5378,-0.0082,208.6668,-0.0000,-151.3296
6318.628,-129.9625,3.8478,-60.7464,212.3398,-0.0080,208.4920,-0.0000,-151.5045
6356.661,-130.1710,3.8248,-60.9547,212.1430,-0.0078,208.3182,-0.0000,-151.6783
6394.924,-130.3795,3.8019,-61.1630,211.9475,-0.0076,208.1456,-0.0000,-151.8511
6433.416,-130.5880,3.7792,-61.3713,211.7532,-0.0074,207.9740,-0.0000,-152.0227
6472.141,-130.7965,3.7565,-61.5797,211.5601,-0.0072,207.8036,-0.0000,-152.1933
6511.098,-131.0050,3.7341,-61.7880,211.3683,-0.0071,207.6342,-0.0000,-152.3628
6550.290,-131.2135,3.7117,-61.9963,211.1776,-0.0069,207.4659,-0.0000,-152.5312
6589.718,-131.4220,3.6895,-62.2047,210.9881,-0.0067,207.2986,-0.0000,-152.6985
6629.383,-131.6305,3.6674,-62.4130,210.7998,-0.0066,207.1324,-0.0000,-152.8648
6669.287,-131.8391,3.6455,-62.6214,210.6127,-0.0064,206.9672,-0.0000,-153.0301
6709.431,-132.0476,3.6236,-62.8297,210.4267,-0.0063,206.8031,-0.0000,-153.1943
6749.816,-132.2561,3.6020,-63.0381,210.2420,-0.0061,206.6400,-0.0000,-153.3575
6790.445,-132.4646,3.5804,-63.2464,210.0583,-0.0060,206.4779,-0.0000,-153.5196
6831.318,-132.6731,3.5590,-63.4548,209.8758,-0.0058,206.3169,-0.0000,-153.6807
6872.438,-132.8816,3.5377,-63.6632,209.6945,-0.0057,206.1568,-0.0000,-153.8409
6913.805,-133.0901,3.5165,-63.8715,209.5143,-0.0056,205.9978,-0.0000,-154.0000
6955.421,-133.2986,3.4954,-64.0799,209.3352,-0.0054,205.8397,-0.0000,-154.1581
6997.287,-133.5071,3.4745,-64.2883,209.1572,-0.0053,205.6827,-0.0000,-154.3152
7039.405,-133.7156,3.4537,-64.4966,208.9803,-0.0052,205.5266,-0.0000,-154.4714
7081.777,-133.9241,3.4331,-64.7050,208.8045,-0.0051,205.3715,-0.0000,-154.6265
7124.404,-134.1326,3.4125,-64.9134,208.6299,-0.0049,205.2173,-0.0000,-154.7807
7167.288,-134.3411,3.3921,-65.1218,208.4563,-0.0048,205.0642,-0.0000,-154.9339
7210.429,-134.5496,3.3718,-65.3302,208.2838,-0.0047,204.9120,-0.0000,-155.0862
7253.831,-134.7581,3.3516,-65.5386,208.1123,-0.0046,204.7607,-0.0000,-155.2375
7297.493,-134.9666,3.3316,-65.7470,207.9419,-0.0045,204.6104,-0.0000,-155.3879
7341.418,-135.1751,3.3116,-65.9554,207.7726,-0.0044,204.4610,-0.0000,-155.5373
7385.608,-135.3836,3.2918,-66.1638,207.6043,-0.0043,204.3125,-0.0000,-155.6858
7430.064,-135.5921,3.2721,-66.3722,207.4371,-0.0042,204.1650,-0.0000,-155.8334
7474.787,-135.8006,3.2525,-66.5806,207.2709,-0.0041,204.0184,-0.0000,-155.9801
7519.780,-136.0091,3.2330,-66.7890,207.1058,-0.0040,203.8727,-0.0000,-156.1258
7565.043,-136.2176,3.2137,-66.9974,206.9416,-0.0039,203.7279,-0.0000,-156.2706
7610.579,-136.4261,3.1945,-67.2058,206.7785,-0.0038,203.5840,-0.0000,-156.4146
7656.389,-136.6346,3.1753,-67.4142,206.6164,-0.0037,203.4410,-0.0000,-156.5576
7702.475,-136.8431,3.1563,-67.6226,206.4553,-0.0036,203.2989,-0.0000,-156.6997
7748.838,-137.0516,3.1374,-67.8310,206.2952,-0.0035,203.1577,-0.0000,-156.8410
7795.480,-137.2601,3.1187,-68.0395,206.1360,-0.0034,203.0174,-0.0000,-156.9814
7842.403,-137.4686,3.1000,-68.2479,205.9779,-0.0034,202.8779,-0.0000,-157.1209
7889.608,-137.6771,3.0815,-68.4563,205.8207,-0.0033,202.7393,-0.0000,-157.2595
7937.098,-137.8856,3.0630,-68.6647,205.6646,-0.0032,202.6015,-0.0000,-157.3973
7984.873,-138.0941,3.0447,-68.8732,205.5093,-0.0031,202.4646,-0.0000,-157.5343
8032.936,-138.3026,3.0265,-69.0816,205.3551,-0.0031,202.3286,-0.0000,-157.6703
8081.288,-138.5111,3.0083,-69.2900,205.2017,-0.0030,202.1934,-0.0000,-157.8056
8129.931,-138.7196,2.9903,-69.4984,205.0494,-0.0029,202.0590,-0.0000,-157.9400
8178.867,-138.9282,2.9724,-69.7069,204.8979,-0.0028,201.9255,-0.0000,-158.0735
8228.098,-139.1367,2.9547,-69.9153,204.7474,-0.0028,201.7928,-0.0000,-158.2063
8277.625,-139.3452,2.9370,-70.1238,204.5979,-0.0027,201.6609,-0.0000,-158.3382
8327.450,-139.5537,2.9194,-70.3322,204.4492,-0.0026,201.5298,-0.0000,-158.4693
8377.575,-139.7622,2.9019,-70.5406,204.3015,-0.0026,201.3996,-0.0000,-158.5996
8428.001,-139.9707,2.8846,-70.7491,204.1547,-0.0025,201.2701,-0.0000,-158.7291
8478.731,-140.1792,2.8673,-70.9575,204.0087,-0.0025,201.1414,-0.0000,-158.8578
8529.767,-140.3877,2.8501,-71.1660,203.8637,-0.0024,201.0136,-0.0000,-158.9856
8581.110,-140.5962,2.8331,-71.3744,203.7196,-0.0023,200.8865,-0.0000,-159.1127
8632.762,-140.8047,2.8161,-71.5829,203.5763,-0.0023,200.7602,-0.0000,-159.2391
8684.724,-141.0132,2.7993,-71.7913,203.4340,-0.0022,200.6347,-0.0000,-159.3646
8737.000,-141.2217,2.7825,-71.9998,203.2925,-0.0022,200.5100,-0.0000,-159.4893
8789.590,-141.4302,2.7659,-72.2082,203.1519,-0.0021,200.3860,-0.0000,-159.6133
8842.496,-141.6387,2.7493,-72.4167,203.0121,-0.0021,200.2628,-0.0000,-159.7366
8895.722,-141.8472,2.7329,-72.6251,202.8732,-0.0020,200.1403,-0.0000,-159.8590
8949.267,-142.0557,2.7165,-72.8336,202.7352,-0.0020,200.0186,-0.0000,-159.9807
9003.135,-142.2642,2.7003,-73.0420,202.5980,-0.0019,199.8977,-0.0000,-160.1017
9057.327,-142.4727,2.6841,-73.2505,202.4616,-0.0019,199.7775,-0.0000,-160.2219
9111.845,-142.6812,2.6680,-73.4589,202.3261,-0.0018,199.6580,-0.0000,-160.3414
9166.692,-142.8897,2.6521,-73.6674,202.1914,-0.0018,199.5393,-0.0000,-160.4601
9221.868,-143.0982,2.6362,-73.8759,202.0575,-0.0018,199.4213,-0.0000,-160.5782
9277.377,-143.3067,2.6204,-74.0843,201.9245,-0.0017,199.3040,-0.0000,-160.6954
9333.220,-143.5152,2.6047,-74.2928,201.7922,-0.0017,199.1875,-0.0000,-160.8120
9389.398,-143.7237,2.5892,-74.5012,201.6608,-0.0016,199.0717,-0.0000,-160.9279
9445.915,-143.9322,2.5737,-74.7097,201.5302,-0.0016,198.9565,-0.0000,-161.0430
9502.773,-144.1407,2.5583,-74.9182,201.4004,-0.0016,198.8421,-0.0000,-161.1574
9559.972,-144.3492,2.5430,-75.1266,201.2714,-0.0015,198.7284,-0.0000,-161.2711
9617.516,-144.5577,2.5277,-75.3351,201.1431,-0.0015,198.6154,-0.0000,-161.3842
9675.406,-144.7662,2.5126,-75.5436,201.0157,-0.0015,198.5031,-0.0000,-161.4965
9733.645,-144.9747,2.4976,-75.7520,200.8890,-0.0014,198.3914,-0.0000,-161.6082
9792.234,-145.1832,2.4826,-75.9605,200.7631,-0.0014,198.2805,-0.0000,-161.7191
9851.176,-145.3917,2.4678,-76.1690,200.6380,-0.0014,198.1702,-0.0000,-161.8294
9910.472,-145.6002,2.4530,-76.3775,200.5136,-0.0013,198.0606,-0.0000,-161.9390
9970.126,-145.8088,2.4383,-76.5859,200.3900,-0.0013,197.9517,-0.0000,-162.0479
10030.139,-146.0173,2.4237,-76.7944,200.2672,-0.0013,197.8434,-0.0000,-162.1562
10090.512,-146.2258,2.4092,-77.0029,200.1451,-0.0012,197.7358,-0.0000,-162.2638
10151.250,-146.4343,2.3948,-77.2113,200.0237,-0.0012,197.6289,-0.0000,-162.3708
10212.352,-146.6428,2.3805,-77.4198,199.9031,-0.0012,197.5226,-0.0000,-162.4771
10273.823,-146.8513,2.3662,-77.6283,199.7832,-0.0011,197.4170,-0.0000,-162.5827
10335.664,-147.0598,2.3521,-77.8368,199.6641,-0.0011,197.3120,-0.0000,-162.6877
10397.877,-147.2683,2.3380,-78.0452,199.5457,-0.0011,197.2077,-0.0000,-162.7920
10460.464,-147.4768,2.3240,-78.2537,199.4280,-0.0011,197.1040,-0.0000,-162.8958
10523.428,-147.6853,2.3101,-78.4622,199.3110,-0.0010,197.0009,-0.0000,-162.9988
10586.771,-147.8938,2.2963,-78.6707,199.1947,-0.0010,196.8984,-0.0000,-163.1013
10650.495,-148.1023,2.2825,-78.8792,199.0792,-0.0010,196.7966,-0.0000,-163.2031
10714.603,-148.3108,2.2689,-79.0876,198.9643,-0.0010,196.6954,-0.0000,-163.3043
10779.097,-148.5193,2.2553,-79.2961,198.8502,-0.0009,196.5949,-0.0000,-163.4049
10843.979,-148.7278,2.2418,-79.5046,198.7367,-0.0009,196.4949,-0.0000,-163.5049
10909.252,-148.9363,2.2284,-79.7131,198.6239,-0.0009,196.3955,-0.0000,-163.6042
10974.917,-149.1448,2.2151,-79.9216,198.5118,-0.0009,196.2968,-0.0000,-163.7030
11040.978,-149.3533,2.2018,-80.1300,198.4004,-0.0009,196.1986,-0.0000,-163.8011
11107.436,-149.5618,2.1886,-80.3385,198.2897,-0.0008,196.1011,-0.0000,-163.8987
11174.294,-149.7703,2.1755,-80.5470,198.1797,-0.0008,196.0041,-0.0000,-163.9956
11241.555,-149.9788,2.1625,-80.7555,198.0703,-0.0008,195.9078,-0.0000,-164.0920
11309.221,-150.1873,2.1496,-80.9640,197.9616,-0.0008,195.8120,-0.0000,-164.1878
11377.294,-150.3958,2.1367,-81.1725,197.8535,-0.0008,195.7168,-0.0000,-164.2830
11445.776,-150.6043,2.1239,-81.3809,197.7461,-0.0007,195.6222,-0.0000,-164.3776
11514.671,-150.8128,2.1112,-81.5894,197.6394,-0.0007,195.5282,-0.0000,-164.4716
11583.981,-151.0213,2.0986,-81.7979,197.5333,-0.0007,195.4347,-0.0000,-164.5651
11653.708,-151.2298,2.0860,-82.0064,197.4279,-0.0007,195.3418,-0.0000,-164.6580
11723.854,-151.4383,2.0735,-82.2149,197.3230,-0.0007,195.2495,-0.0000,-164.7503
11794.423,-151.6468,2.0611,-82.4234,197.2189,-0.0007,195.1577,-0.0000,-164.8421
11865.416,-151.8553,2.0488,-82.6319,197.1153,-0.0006,195.0665,-0.0000,-164.9333
11936.837,-152.0638,2.0365,-82.8404,197.0124,-0.0006,194.9759,-0.0000,-165.0240
12008.688,-152.2723,2.0244,-83.0488,196.9101,-0.0006,194.8858,-0.0000,-165.1141
12080.971,-152.4808,2.0122,-83.2573,196.8085,-0.0006,194.7962,-0.0000,-165.2036
12153.689,-152.6893,2.0002,-83.4658,196.7074,-0.0006,194.7072,-0.0000,-165.2926
