crossover_Hz,freq_Hz,theta_deg,spl_norm_dB
1350,1740.23,-5.0,-0.1467
1350,1740.23,0.0,0.0000
1350,1740.23,5.0,-0.1467
1350,1740.23,10.0,-0.5865
1350,1740.23,15.0,-1.3157
1350,1740.23,20.0,-2.3191
1350,1740.23,25.0,-3.5469
1350,1740.23,30.0,-4.8671
1350,1740.23,35.0,-6.0010
1350,1740.23,40.0,-6.5676
1350,1740.23,45.0,-6.3918
1350,1740.23,50.0,-5.7011
1350,1740.23,55.0,-4.8446
1350,1740.23,60.0,-4.0383
1350,1740.23,65.0,-3.3653
1350,1740.23,70.0,-2.8413
1350,1740.23,75.0,-2.4570
1350,1740.23,80.0,-2.1969
1350,1740.23,85.0,-2.0469
1350,1740.23,90.0,-1.9979
1350,1761.60,-90.0,-1.7914
1350,1761.60,-85.0,-1.8373
1350,1761.60,-80.0,-1.9782
1350,1761.60,-75.0,-2.2229
1350,1761.60,-70.0,-2.5850
1350,1761.60,-65.0,-3.0796
1350,1761.60,-60.0,-3.7164
1350,1761.60,-55.0,-4.4829
1350,1761.60,-50.0,-5.3073
1350,1761.60,-45.0,-5.9999
1350,1761.60,-40.0,-6.2424
1350,1761.60,-35.0,-5.7918
1350,1761.60,-30.0,-4.7621
1350,1761.60,-25.0,-3.5039
1350,1761.60,-20.0,-2.3049
1350,1761.60,-15.0,-1.3124
1350,1761.60,-10.0,-0.5863
1350,1761.60,-5.0,-0.1468
1350,1761.60,0.0,0.0000
1350,1761.60,5.0,-0.1468
1350,1761.60,10.0,-0.5863
1350,1761.60,15.0,-1.3124
1350,1761.60,20.0,-2.3049
1350,1761.60,25.0,-3.5039
1350,1761.60,30.0,-4.7621
1350,1761.60,35.0,-5.7918
1350,1761.60,40.0,-6.2424
1350,1761.60,45.0,-5.9999
1350,1761.60,50.0,-5.3073
1350,1761.60,55.0,-4.4829
1350,1761.60,60.0,-3.7164
1350,1761.60,65.0,-3.0796
1350,1761.60,70.0,-2.5850
1350,1761.60,75.0,-2.2229
1350,1761.60,80.0,-1.9782
1350,1761.60,85.0,-1.8373
1350,1761.60,90.0,-1.7914
1350,1782.97,-90.0,-1.6016
1350,1782.97,-85.0,-1.6447
1350,1782.97,-80.0,-1.7770
1350,1782.97,-75.0,-2.0072
1350,1782.97,-70.0,-2.3485
1350,1782.97,-65.0,-2.8158
1350,1782.97,-60.0,-3.4193
1350,1782.97,-55.0,-4.1490
1350,1782.97,-50.0,-4.9427
1350,1782.97,-45.0,-5.6330
1350,1782.97,-40.0,-5.9296
1350,1782.97,-35.0,-5.5819
1350,1782.97,-30.0,-4.6515
1350,1782.97,-25.0,-3.4562
1350,1782.97,-20.0,-2.2878
1350,1782.97,-15.0,-1.3077
1350,1782.97,-10.0,-0.5855
1350,1782.97,-5.0,-0.1468
1350,1782.97,0.0,0.0000
1350,1782.97,5.0,-0.1468
1350,1782.97,10.0,-0.5855
1350,1782.97,15.0,-1.3077
1350,1782.97,20.0,-2.2878
1350,1782.97,25.0,-3.4562
1350,1782.97,30.0,-4.6515
1350,1782.97,35.0,-5.5819
1350,1782.97,40.0,-5.9296
1350,1782.97,45.0,-5.6330
1350,1782.97,50.0,-4.9427
1350,1782.97,55.0,-4.1490
1350,1782.97,60.0,-3.4193
1350,1782.97,65.0,-2.8158
1350,1782.97,70.0,-2.3485
1350,1782.97,75.0,-2.0072
1350,1782.97,80.0,-1.7770
1350,1782.97,85.0,-1.6447
1350,1782.97,90.0,-1.6016
1350,1804.34,-90.0,-1.4274
1350,1804.34,-85.0,-1.4679
1350,1804.34,-80.0,-1.5920
1350,1804.34,-75.0,-1.8085
1350,1804.34,-70.0,-2.1303
1350,1804.34,-65.0,-2.5721
1350,1804.34,-60.0,-3.1445
1350,1804.34,-55.0,-3.8400
1350,1804.34,-50.0,-4.6044
1350,1804.34,-45.0,-5.2894
1350,1804.34,-40.0,-5.6296
1350,1804.34,-35.0,-5.3729
1350,1804.34,-30.0,-4.5366
1350,1804.34,-25.0,-3.4044
1350,1804.34,-20.0,-2.2682
1350,1804.34,-15.0,-1.3017
1350,1804.34,-10.0,-0.5841
1350,1804.34,-5.0,-0.1467
1350,1804.34,0.0,0.0000
1350,1804.34,5.0,-0.1467
1350,1804.34,10.0,-0.5841
1350,1804.34,15.0,-1.3017
1350,1804.34,20.0,-2.2682
1350,1804.34,25.0,-3.4044
1350,1804.34,30.0,-4.5366
1350,1804.34,35.0,-5.3729
1350,1804.34,40.0,-5.6296
1350,1804.34,45.0,-5.2894
1350,1804.34,50.0,-4.6044
1350,1804.34,55.0,-3.8400
1350,1804.34,60.0,-3.1445
1350,1804.34,65.0,-2.5721
1350,1804.34,70.0,-2.1303
1350,1804.34,75.0,-1.8085
1350,1804.34,80.0,-1.5920
1350,1804.34,85.0,-1.4679
1350,1804.34,90.0,-1.4274
1350,1825.71,-90.0,-1.2677
1350,1825.71,-85.0,-1.3056
1350,1825.71,-80.0,-1.4221
1350,1825.71,-75.0,-1.6256
1350,1825.71,-70.0,-1.9289
1350,1825.71,-65.0,-2.3468
1350,1825.71,-60.0,-2.8902
1350,1825.71,-55.0,-3.5538
1350,1825.71,-50.0,-4.2902
1350,1825.71,-45.0,-4.9674
1350,1825.71,-40.0,-5.3427
1350,1825.71,-35.0,-5.1662
1350,1825.71,-30.0,-4.4186
1350,1825.71,-25.0,-3.3490
1350,1825.71,-20.0,-2.2461
1350,1825.71,-15.0,-1.2944
1350,1825.71,-10.0,-0.5823
1350,1825.71,-5.0,-0.1464
1350,1825.71,0.0,0.0000
1350,1825.71,5.0,-0.1464
1350,1825.71,10.0,-0.5823
1350,1825.71,15.0,-1.2944
1350,1825.71,20.0,-2.2461
1350,1825.71,25.0,-3.3490
1350,1825.71,30.0,-4.4186
1350,1825.71,35.0,-5.1662
1350,1825.71,40.0,-5.3427
1350,1825.71,45.0,-4.9674
1350,1825.71,50.0,-4.2902
1350,1825.71,55.0,-3.5538
1350,1825.71,60.0,-2.8902
1350,1825.71,65.0,-2.3468
1350,1825.71,70.0,-1.9289
1350,1825.71,75.0,-1.6256
1350,1825.71,80.0,-1.4221
1350,1825.71,85.0,-1.3056
1350,1825.71,90.0,-1.2677
1350,1847.08,-90.0,-1.1215
1350,1847.08,-85.0,-1.1569
1350,1847.08,-80.0,-1.2661
1350,1847.08,-75.0,-1.4572
1350,1847.08,-70.0,-1.7431
1350,1847.08,-65.0,-2.1385
1350,1847.08,-60.0,-2.6546
1350,1847.08,-55.0,-3.2881
1350,1847.08,-50.0,-3.9979
1350,1847.08,-45.0,-4.6655
1350,1847.08,-40.0,-5.0688
1350,1847.08,-35.0,-4.9630
1350,1847.08,-30.0,-4.2983
1350,1847.08,-25.0,-3.2905
1350,1847.08,-20.0,-2.2220
1350,1847.08,-15.0,-1.2860
1350,1847.08,-10.0,-0.5800
1350,1847.08,-5.0,-0.1460
1350,1847.08,0.0,0.0000
1350,1847.08,5.0,-0.1460
1350,1847.08,10.0,-0.5800
1350,1847.08,15.0,-1.2860
1350,1847.08,20.0,-2.2220
1350,1847.08,25.0,-3.2905
1350,1847.08,30.0,-4.2983
1350,1847.08,35.0,-4.9630
1350,1847.08,40.0,-5.0688
1350,1847.08,45.0,-4.6655
1350,1847.08,50.0,-3.9979
1350,1847.08,55.0,-3.2881
1350,1847.08,60.0,-2.6546
1350,1847.08,65.0,-2.1385
1350,1847.08,70.0,-1.7431
1350,1847.08,75.0,-1.4572
1350,1847.08,80.0,-1.2661
1350,1847.08,85.0,-1.1569
1350,1847.08,90.0,-1.1215
1350,1868.45,-90.0,-0.9878
1350,1868.45,-85.0,-1.0209
1350,1868.45,-80.0,-1.1230
1350,1868.45,-75.0,-1.3025
1350,1868.45,-70.0,-1.5718
1350,1868.45,-65.0,-1.9458
1350,1868.45,-60.0,-2.4361
1350,1868.45,-55.0,-3.0414
1350,1868.45,-50.0,-3.7255
1350,1868.45,-45.0,-4.3823
1350,1868.45,-40.0,-4.8078
1350,1868.45,-35.0,-4.7640
1350,1868.45,-30.0,-4.1767
1350,1868.45,-25.0,-3.2294
1350,1868.45,-20.0,-2.1959
1350,1868.45,-15.0,-1.2765
1350,1868.45,-10.0,-0.5772
1350,1868.45,-5.0,-0.1455
1350,1868.45,0.0,0.0000
1350,1868.45,5.0,-0.1455
1350,1868.45,10.0,-0.5772
1350,1868.45,15.0,-1.2765
1350,1868.45,20.0,-2.1959
1350,1868.45,25.0,-3.2294
1350,1868.45,30.0,-4.1767
1350,1868.45,35.0,-4.7640
1350,1868.45,40.0,-4.8078
1350,1868.45,45.0,-4.3823
1350,1868.45,50.0,-3.7255
1350,1868.45,55.0,-3.0414
1350,1868.45,60.0,-2.4361
1350,1868.45,65.0,-1.9458
1350,1868.45,70.0,-1.5718
1350,1868.45,75.0,-1.3025
1350,1868.45,80.0,-1.1230
1350,1868.45,85.0,-1.0209
1350,1868.45,90.0,-0.9878
1350,1889.82,-90.0,-0.8659
1350,1889.82,-85.0,-0.8967
1350,1889.82,-80.0,-0.9921
1350,1889.82,-75.0,-1.1603
1350,1889.82,-70.0,-1.4139
1350,1889.82,-65.0,-1.7675
1350,1889.82,-60.0,-2.2335
1350,1889.82,-55.0,-2.8120
1350,1889.82,-50.0,-3.4714
1350,1889.82,-45.0,-4.1164
1350,1889.82,-40.0,-4.5593
1350,1889.82,-35.0,-4.5699
1350,1889.82,-30.0,-4.0545
1350,1889.82,-25.0,-3.1662
1350,1889.82,-20.0,-2.1681
1350,1889.82,-15.0,-1.2660
1350,1889.82,-10.0,-0.5741
1350,1889.82,-5.0,-0.1449
1350,1889.82,0.0,0.0000
1350,1889.82,5.0,-0.1449
1350,1889.82,10.0,-0.5741
1350,1889.82,15.0,-1.2660
1350,1889.82,20.0,-2.1681
1350,1889.82,25.0,-3.1662
1350,1889.82,30.0,-4.0545
1350,1889.82,35.0,-4.5699
1350,1889.82,40.0,-4.5593
1350,1889.82,45.0,-4.1164
1350,1889.82,50.0,-3.4714
1350,1889.82,55.0,-2.8120
1350,1889.82,60.0,-2.2335
1350,1889.82,65.0,-1.7675
1350,1889.82,70.0,-1.4139
1350,1889.82,75.0,-1.1603
1350,1889.82,80.0,-0.9921
1350,1889.82,85.0,-0.8967
1350,1889.82,90.0,-0.8659
1350,1911.19,-90.0,-0.7548
1350,1911.19,-85.0,-0.7836
1350,1911.19,-80.0,-0.8725
1350,1911.19,-75.0,-1.0299
1350,1911.19,-70.0,-1.2684
1350,1911.19,-65.0,-1.6027
1350,1911.19,-60.0,-2.0455
1350,1911.19,-55.0,-2.5985
1350,1911.19,-50.0,-3.2343
1350,1911.19,-45.0,-3.8666
1350,1911.19,-40.0,-4.3228
1350,1911.19,-35.0,-4.3812
1350,1911.19,-30.0,-3.9324
1350,1911.19,-25.0,-3.1012
1350,1911.19,-20.0,-2.1388
1350,1911.19,-15.0,-1.2547
1350,1911.19,-10.0,-0.5705
1350,1911.19,-5.0,-0.1442
1350,1911.19,0.0,0.0000
1350,1911.19,5.0,-0.1442
1350,1911.19,10.0,-0.5705
1350,1911.19,15.0,-1.2547
1350,1911.19,20.0,-2.1388
1350,1911.19,25.0,-3.1012
1350,1911.19,30.0,-3.9324
1350,1911.19,35.0,-4.3812
1350,1911.19,40.0,-4.3228
1350,1911.19,45.0,-3.8666
1350,1911.19,50.0,-3.2343
1350,1911.19,55.0,-2.5985
1350,1911.19,60.0,-2.0455
1350,1911.19,65.0,-1.6027
1350,1911.19,70.0,-1.2684
1350,1911.19,75.0,-1.0299
1350,1911.19,80.0,-0.8725
1350,1911.19,85.0,-0.7836
1350,1911.19,90.0,-0.7548
1350,1932.55,-90.0,-0.6540
1350,1932.55,-85.0,-0.6807
1350,1932.55,-80.0,-0.7635
1350,1932.55,-75.0,-0.9105
1350,1932.55,-70.0,-1.1345
1350,1932.55,-65.0,-1.4503
1350,1932.55,-60.0,-1.8711
1350,1932.55,-55.0,-2.3997
1350,1932.55,-50.0,-3.0126
1350,1932.55,-45.0,-3.6319
1350,1932.55,-40.0,-4.0979
1350,1932.55,-35.0,-4.1982
1350,1932.55,-30.0,-3.8109
1350,1932.55,-25.0,-3.0350
1350,1932.55,-20.0,-2.1081
1350,1932.55,-15.0,-1.2426
1350,1932.55,-10.0,-0.5666
1350,1932.55,-5.0,-0.1435
1350,1932.55,0.0,0.0000
1350,1932.55,5.0,-0.1435
1350,1932.55,10.0,-0.5666
1350,1932.55,15.0,-1.2426
1350,1932.55,20.0,-2.1081
1350,1932.55,25.0,-3.0350
1350,1932.55,30.0,-3.8109
1350,1932.55,35.0,-4.1982
1350,1932.55,40.0,-4.0979
1350,1932.55,45.0,-3.6319
1350,1932.55,50.0,-3.0126
1350,1932.55,55.0,-2.3997
1350,1932.55,60.0,-1.8711
1350,1932.55,65.0,-1.4503
1350,1932.55,70.0,-1.1345
1350,1932.55,75.0,-0.9105
1350,1932.55,80.0,-0.7635
1350,1932.55,85.0,-0.6807
1350,1932.55,90.0,-0.6540
1350,1953.92,-90.0,-0.5628
1350,1953.92,-85.0,-0.5875
1350,1953.92,-80.0,-0.6643
1350,1953.92,-75.0,-0.8014
1350,1953.92,-70.0,-1.0114
1350,1953.92,-65.0,-1.3095
1350,1953.92,-60.0,-1.7091
1350,1953.92,-55.0,-2.2145
1350,1953.92,-50.0,-2.8054
1350,1953.92,-45.0,-3.4111
1350,1953.92,-40.0,-3.8841
1350,1953.92,-35.0,-4.0210
1350,1953.92,-30.0,-3.6905
1350,1953.92,-25.0,-2.9678
1350,1953.92,-20.0,-2.0764
1350,1953.92,-15.0,-1.2298
1350,1953.92,-10.0,-0.5624
1350,1953.92,-5.0,-0.1426
1350,1953.92,0.0,0.0000
1350,1953.92,5.0,-0.1426
1350,1953.92,10.0,-0.5624
1350,1953.92,15.0,-1.2298
1350,1953.92,20.0,-2.0764
1350,1953.92,25.0,-2.9678
1350,1953.92,30.0,-3.6905
1350,1953.92,35.0,-4.0210
1350,1953.92,40.0,-3.8841
1350,1953.92,45.0,-3.4111
1350,1953.92,50.0,-2.8054
1350,1953.92,55.0,-2.2145
1350,1953.92,60.0,-1.7091
1350,1953.92,65.0,-1.3095
1350,1953.92,70.0,-1.0114
1350,1953.92,75.0,-0.8014
1350,1953.92,80.0,-0.6643
1350,1953.92,85.0,-0.5875
1350,1953.92,90.0,-0.5628
1350,1975.29,-90.0,-0.4805
1350,1975.29,-85.0,-0.5033
1350,1975.29,-80.0,-0.5743
1350,1975.29,-75.0,-0.7018
1350,1975.29,-70.0,-0.8984
1350,1975.29,-65.0,-1.1794
1350,1975.29,-60.0,-1.5588
1350,1975.29,-55.0,-2.0419
1350,1975.29,-50.0,-2.6114
1350,1975.29,-45.0,-3.2033
1350,1975.29,-40.0,-3.6810
1350,1975.29,-35.0,-3.8499
1350,1975.29,-30.0,-3.5717
1350,1975.29,-25.0,-2.8999
1350,1975.29,-20.0,-2.0437
1350,1975.29,-15.0,-1.2163
1350,1975.29,-10.0,-0.5580
1350,1975.29,-5.0,-0.1417
1350,1975.29,0.0,0.0000
1350,1975.29,5.0,-0.1417
1350,1975.29,10.0,-0.5580
1350,1975.29,15.0,-1.2163
1350,1975.29,20.0,-2.0437
1350,1975.29,25.0,-2.8999
1350,1975.29,30.0,-3.5717
1350,1975.29,35.0,-3.8499
1350,1975.29,40.0,-3.6810
1350,1975.29,45.0,-3.2033
1350,1975.29,50.0,-2.6114
1350,1975.29,55.0,-2.0419
1350,1975.29,60.0,-1.5588
1350,1975.29,65.0,-1.1794
1350,1975.29,70.0,-0.8984
1350,1975.29,75.0,-0.7018
1350,1975.29,80.0,-0.5743
1350,1975.29,85.0,-0.5033
1350,1975.29,90.0,-0.4805
1350,1996.66,-90.0,-0.4066
1350,1996.66,-85.0,-0.4275
1350,1996.66,-80.0,-0.4929
1350,1996.66,-75.0,-0.6111
1350,1996.66,-70.0,-0.7949
1350,1996.66,-65.0,-1.0595
1350,1996.66,-60.0,-1.4194
1350,1996.66,-55.0,-1.8810
1350,1996.66,-50.0,-2.4299
1350,1996.66,-45.0,-3.0078
1350,1996.66,-40.0,-3.4880
1350,1996.66,-35.0,-3.6847
1350,1996.66,-30.0,-3.4546
1350,1996.66,-25.0,-2.8317
1350,1996.66,-20.0,-2.0102
1350,1996.66,-15.0,-1.2023
1350,1996.66,-10.0,-0.5532
1350,1996.66,-5.0,-0.1408
1350,1996.66,0.0,0.0000
1350,1996.66,5.0,-0.1408
1350,1996.66,10.0,-0.5532
1350,1996.66,15.0,-1.2023
1350,1996.66,20.0,-2.0102
1350,1996.66,25.0,-2.8317
1350,1996.66,30.0,-3.4546
1350,1996.66,35.0,-3.6847
1350,1996.66,40.0,-3.4880
1350,1996.66,45.0,-3.0078
1350,1996.66,50.0,-2.4299
1350,1996.66,55.0,-1.8810
1350,1996.66,60.0,-1.4194
1350,1996.66,65.0,-1.0595
1350,1996.66,70.0,-0.7949
1350,1996.66,75.0,-0.6111
1350,1996.66,80.0,-0.4929
1350,1996.66,85.0,-0.4275
1350,1996.66,90.0,-0.4066
1350,2018.03,-90.0,-0.3405
1350,2018.03,-85.0,-0.3596
1350,2018.03,-80.0,-0.4196
1350,2018.03,-75.0,-0.5288
1350,2018.03,-70.0,-0.7001
1350,2018.03,-65.0,-0.9489
1350,2018.03,-60.0,-1.2900
1350,2018.03,-55.0,-1.7310
1350,2018.03,-50.0,-2.2598
1350,2018.03,-45.0,-2.8235
1350,2018.03,-40.0,-3.3046
1350,2018.03,-35.0,-3.5256
1350,2018.03,-30.0,-3.3397
1350,2018.03,-25.0,-2.7633
1350,2018.03,-20.0,-1.9760
1350,2018.03,-15.0,-1.1878
1350,2018.03,-10.0,-0.5482
1350,2018.03,-5.0,-0.1397
1350,2018.03,0.0,0.0000
1350,2018.03,5.0,-0.1397
1350,2018.03,10.0,-0.5482
1350,2018.03,15.0,-1.1878
1350,2018.03,20.0,-1.9760
1350,2018.03,25.0,-2.7633
1350,2018.03,30.0,-3.3397
1350,2018.03,35.0,-3.5256
1350,2018.03,40.0,-3.3046
1350,2018.03,45.0,-2.8235
1350,2018.03,50.0,-2.2598
1350,2018.03,55.0,-1.7310
1350,2018.03,60.0,-1.2900
1350,2018.03,65.0,-0.9489
1350,2018.03,70.0,-0.7001
1350,2018.03,75.0,-0.5288
1350,2018.03,80.0,-0.4196
1350,2018.03,85.0,-0.3596
1350,2018.03,90.0,-0.3405
1350,2039.40,-90.0,-0.2817
1350,2039.40,-85.0,-0.2991
1350,2039.40,-80.0,-0.3539
1350,2039.40,-75.0,-0.4544
1350,2039.40,-70.0,-0.6136
1350,2039.40,-65.0,-0.8470
1350,2039.40,-60.0,-1.1700
1350,2039.40,-55.0,-1.5911
1350,2039.40,-50.0,-2.1004
1350,2039.40,-45.0,-2.6500
1350,2039.40,-40.0,-3.1304
1350,2039.40,-35.0,-3.3724
1350,2039.40,-30.0,-3.2271
1350,2039.40,-25.0,-2.6951
1350,2039.40,-20.0,-1.9413
1350,2039.40,-15.0,-1.1729
1350,2039.40,-10.0,-0.5431
1350,2039.40,-5.0,-0.1386
1350,2039.40,0.0,0.0000
1350,2039.40,5.0,-0.1386
1350,2039.40,10.0,-0.5431
1350,2039.40,15.0,-1.1729
1350,2039.40,20.0,-1.9413
1350,2039.40,25.0,-2.6951
1350,2039.40,30.0,-3.2271
1350,2039.40,35.0,-3.3724
1350,2039.40,40.0,-3.1304
1350,2039.40,45.0,-2.6500
1350,2039.40,50.0,-2.1004
1350,2039.40,55.0,-1.5911
1350,2039.40,60.0,-1.1700
1350,2039.40,65.0,-0.8470
1350,2039.40,70.0,-0.6136
1350,2039.40,75.0,-0.4544
1350,2039.40,80.0,-0.3539
1350,2039.40,85.0,-0.2991
1350,2039.40,90.0,-0.2817
1350,2060.77,-90.0,-0.2298
1350,2060.77,-85.0,-0.2454
1350,2060.77,-80.0,-0.2952
1350,2060.77,-75.0,-0.3873
1350,2060.77,-70.0,-0.5347
1350,2060.77,-65.0,-0.7534
1350,2060.77,-60.0,-1.0589
1350,2060.77,-55.0,-1.4607
1350,2060.77,-50.0,-1.9510
1350,2060.77,-45.0,-2.4864
1350,2060.77,-40.0,-2.9649
1350,2060.77,-35.0,-3.2250
1350,2060.77,-30.0,-3.1170
1350,2060.77,-25.0,-2.6272
1350,2060.77,-20.0,-1.9062
1350,2060.77,-15.0,-1.1575
1350,2060.77,-10.0,-0.5377
1350,2060.77,-5.0,-0.1375
1350,2060.77,0.0,0.0000
1350,2060.77,5.0,-0.1375
1350,2060.77,10.0,-0.5377
1350,2060.77,15.0,-1.1575
1350,2060.77,20.0,-1.9062
1350,2060.77,25.0,-2.6272
1350,2060.77,30.0,-3.1170
1350,2060.77,35.0,-3.2250
1350,2060.77,40.0,-2.9649
1350,2060.77,45.0,-2.4864
1350,2060.77,50.0,-1.9510
1350,2060.77,55.0,-1.4607
1350,2060.77,60.0,-1.0589
1350,2060.77,65.0,-0.7534
1350,2060.77,70.0,-0.5347
1350,2060.77,75.0,-0.3873
1350,2060.77,80.0,-0.2952
1350,2060.77,85.0,-0.2454
1350,2060.77,90.0,-0.2298
1350,2082.14,-90.0,-0.1843
1350,2082.14,-85.0,-0.1983
1350,2082.14,-80.0,-0.2431
1350,2082.14,-75.0,-0.3270
1350,2082.14,-70.0,-0.4632
1350,2082.14,-65.0,-0.6675
1350,2082.14,-60.0,-0.9560
1350,2082.14,-55.0,-1.3391
1350,2082.14,-50.0,-1.8109
1350,2082.14,-45.0,-2.3321
1350,2082.14,-40.0,-2.8076
1350,2082.14,-35.0,-3.0834
1350,2082.14,-30.0,-3.0095
1350,2082.14,-25.0,-2.5597
1350,2082.14,-20.0,-1.8709
1350,2082.14,-15.0,-1.1419
1350,2082.14,-10.0,-0.5322
1350,2082.14,-5.0,-0.1363
1350,2082.14,0.0,0.0000
1350,2082.14,5.0,-0.1363
1350,2082.14,10.0,-0.5322
1350,2082.14,15.0,-1.1419
1350,2082.14,20.0,-1.8709
1350,2082.14,25.0,-2.5597
1350,2082.14,30.0,-3.0095
1350,2082.14,35.0,-3.0834
1350,2082.14,40.0,-2.8076
1350,2082.14,45.0,-2.3321
1350,2082.14,50.0,-1.8109
1350,2082.14,55.0,-1.3391
1350,2082.14,60.0,-0.9560
1350,2082.14,65.0,-0.6675
1350,2082.14,70.0,-0.4632
1350,2082.14,75.0,-0.3270
1350,2082.14,80.0,-0.2431
1350,2082.14,85.0,-0.1983
1350,2082.14,90.0,-0.1843
1350,2103.51,-90.0,-0.1448
1350,2103.51,-85.0,-0.1572
1350,2103.51,-80.0,-0.1972
1350,2103.51,-75.0,-0.2732
1350,2103.51,-70.0,-0.3983
1350,2103.51,-65.0,-0.5887
1350,2103.51,-60.0,-0.8608
1350,2103.51,-55.0,-1.2258
1350,2103.51,-50.0,-1.6796
1350,2103.51,-45.0,-2.1866
1350,2103.51,-40.0,-2.6581
1350,2103.51,-35.0,-2.9474
1350,2103.51,-30.0,-2.9047
1350,2103.51,-25.0,-2.4929
1350,2103.51,-20.0,-1.8354
1350,2103.51,-15.0,-1.1260
1350,2103.51,-10.0,-0.5265
1350,2103.51,-5.0,-0.1351
1350,2103.51,0.0,0.0000
1350,2103.51,5.0,-0.1351
1350,2103.51,10.0,-0.5265
1350,2103.51,15.0,-1.1260
1350,2103.51,20.0,-1.8354
1350,2103.51,25.0,-2.4929
1350,2103.51,30.0,-2.9047
1350,2103.51,35.0,-2.9474
1350,2103.51,40.0,-2.6581
1350,2103.51,45.0,-2.1866
1350,2103.51,50.0,-1.6796
1350,2103.51,55.0,-1.2258
1350,2103.51,60.0,-0.8608
1350,2103.51,65.0,-0.5887
1350,2103.51,70.0,-0.3983
1350,2103.51,75.0,-0.2732
1350,2103.51,80.0,-0.1972
1350,2103.51,85.0,-0.1572
1350,2103.51,90.0,-0.1448
1350,2124.87,-90.0,-0.1109
1350,2124.87,-85.0,-0.1217
1350,2124.87,-80.0,-0.1571
1350,2124.87,-75.0,-0.2254
1350,2124.87,-70.0,-0.3399
1350,2124.87,-65.0,-0.5168
1350,2124.87,-60.0,-0.7729
1350,2124.87,-55.0,-1.1202
1350,2124.87,-50.0,-1.5565
1350,2124.87,-45.0,-2.0494
1350,2124.87,-40.0,-2.5161
1350,2124.87,-35.0,-2.8167
1350,2124.87,-30.0,-2.8026
1350,2124.87,-25.0,-2.4269
1350,2124.87,-20.0,-1.7998
1350,2124.87,-15.0,-1.1099
1350,2124.87,-10.0,-0.5207
1350,2124.87,-5.0,-0.1339
1350,2124.87,0.0,0.0000
1350,2124.87,5.0,-0.1339
1350,2124.87,10.0,-0.5207
1350,2124.87,15.0,-1.1099
1350,2124.87,20.0,-1.7998
1350,2124.87,25.0,-2.4269
1350,2124.87,30.0,-2.8026
1350,2124.87,35.0,-2.8167
1350,2124.87,40.0,-2.5161
1350,2124.87,45.0,-2.0494
1350,2124.87,50.0,-1.5565
1350,2124.87,55.0,-1.1202
1350,2124.87,60.0,-0.7729
1350,2124.87,65.0,-0.5168
1350,2124.87,70.0,-0.3399
1350,2124.87,75.0,-0.2254
1350,2124.87,80.0,-0.1571
1350,2124.87,85.0,-0.1217
1350,2124.87,90.0,-0.1109
1350,2146.24,-90.0,-0.0822
1350,2146.24,-85.0,-0.0915
1350,2146.24,-80.0,-0.1224
1350,2146.24,-75.0,-0.1833
1350,2146.24,-70.0,-0.2873
1350,2146.24,-65.0,-0.4511
1350,2146.24,-60.0,-0.6917
1350,2146.24,-55.0,-1.0219
1350,2146.24,-50.0,-1.4410
1350,2146.24,-45.0,-1.9199
1350,2146.24,-40.0,-2.3812
1350,2146.24,-35.0,-2.6913
1350,2146.24,-30.0,-2.7034
1350,2146.24,-25.0,-2.3617
1350,2146.24,-20.0,-1.7642
1350,2146.24,-15.0,-1.0937
1350,2146.24,-10.0,-0.5148
1350,2146.24,-5.0,-0.1326
1350,2146.24,0.0,0.0000
1350,2146.24,5.0,-0.1326
1350,2146.24,10.0,-0.5148
1350,2146.24,15.0,-1.0937
1350,2146.24,20.0,-1.7642
1350,2146.24,25.0,-2.3617
1350,2146.24,30.0,-2.7034
1350,2146.24,35.0,-2.6913
1350,2146.24,40.0,-2.3812
1350,2146.24,45.0,-1.9199
1350,2146.24,50.0,-1.4410
1350,2146.24,55.0,-1.0219
1350,2146.24,60.0,-0.6917
1350,2146.24,65.0,-0.4511
1350,2146.24,70.0,-0.2873
1350,2146.24,75.0,-0.1833
1350,2146.24,80.0,-0.1224
1350,2146.24,85.0,-0.0915
1350,2146.24,90.0,-0.0822
1350,2167.61,-90.0,-0.0584
1350,2167.61,-85.0,-0.0663
1350,2167.61,-80.0,-0.0928
1350,2167.61,-75.0,-0.1464
1350,2167.61,-70.0,-0.2404
1350,2167.61,-65.0,-0.3914
1350,2167.61,-60.0,-0.6169
1350,2167.61,-55.0,-0.9305
1350,2167.61,-50.0,-1.3327
1350,2167.61,-45.0,-1.7976
1350,2167.61,-40.0,-2.2529
1350,2167.61,-35.0,-2.5711
1350,2167.61,-30.0,-2.6070
1350,2167.61,-25.0,-2.2975
1350,2167.61,-20.0,-1.7286
1350,2167.61,-15.0,-1.0773
1350,2167.61,-10.0,-0.5088
1350,2167.61,-5.0,-0.1313
1350,2167.61,0.0,0.0000
1350,2167.61,5.0,-0.1313
1350,2167.61,10.0,-0.5088
1350,2167.61,15.0,-1.0773
1350,2167.61,20.0,-1.7286
1350,2167.61,25.0,-2.2975
1350,2167.61,30.0,-2.6070
1350,2167.61,35.0,-2.5711
1350,2167.61,40.0,-2.2529
1350,2167.61,45.0,-1.7976
1350,2167.61,50.0,-1.3327
1350,2167.61,55.0,-0.9305
1350,2167.61,60.0,-0.6169
1350,2167.61,65.0,-0.3914
1350,2167.61,70.0,-0.2404
1350,2167.61,75.0,-0.1464
